idx,lower,upper,steps,time
942, -6.623749017715454, -4.164340482665733, 1, 0.594911388
943, -6.773325443267822, -4.213251318256196, 1, 0.942041462
944, -5.948617935180664, -2.4007689142922013, 1, 0.747058677
945, -1.2699310779571533, 1.7505530152578324, 44, 61.293661726
946, -6.776114463806152, -6.208590662670042, 1, 0.729430938
947, -4.524301052093506, -2.653789374486385, 1, 0.936317971
948, 0.10734081268310547, 0.925274178684452, 1, 0.729763694
949, -7.0596007108688354, -3.771521307871791, 1, 0.772154466
950, -6.526227831840515, -2.4155563415865062, 1, 0.967046937
951, -0.47667694091796875, 1.3164279699937813, 46, 60.70198778
952, 1.1481902599334717, 4.3714555456405275, 1, 0.760750211
953, -0.07138633728027344, 2.356136509448254, 44, 61.020814208
954, -6.921332597732544, -5.528472265508501, 1, 0.751055322
955, -4.827153205871582, 0.2868445074394588, 45, 61.032527135
956, -3.230693817138672, -1.7131390707062675, 1, 0.743810096
958, -0.8862900733947754, 0.5908304035423884, 47, 61.364823541
959, -2.390575408935547, -0.5287837751843516, 1, 1.00097515
960, 0.8817949295043945, 5.588002677162864, 1, 0.777428361
961, -3.982706069946289, 0.5147669959061503, 44, 60.567132343
962, -6.658025026321411, -5.438446787537826, 1, 0.918559074
963, -1.0495834350585938, 4.488366392846931, 45, 60.019678016
964, -2.702803134918213, 4.2995294698665685, 46, 60.399025232
965, -3.330101251602173, 5.871248716671238, 43, 60.085998122
967, -1.9797215461730957, 1.3535501509258014, 45, 61.250315811
968, -6.183223724365234, -1.7744932357199668, 1, 0.973247092
969, -5.449227571487427, -3.055925894820633, 1, 0.760201168
970, 1.387554407119751, 6.427782961128681, 1, 0.966606162
971, -3.9809439182281494, -2.071565581945476, 1, 0.755312612
972, -6.353379249572754, -5.704488619851506, 1, 0.92657509
973, -8.890250444412231, -8.455421612848617, 1, 0.715965322
974, -7.556157827377319, -5.718757413760542, 1, 0.738248985
975, -5.8430798053741455, -4.689733117119879, 1, 0.955872361
976, -1.9448051452636719, -0.9244797780153777, 1, 0.735490661
977, -5.884806871414185, -4.041783075250191, 1, 0.954525493
978, -3.6983065605163574, -1.01688088728533, 1, 0.786419989
979, -6.4853105545043945, -5.713963485499599, 1, 0.927824584
980, -5.8592963218688965, -2.9424433813325646, 1, 0.755202116
981, -3.6963257789611816, -2.0147196083671046, 1, 0.94339335
982, -6.007576942443848, -5.311573531202673, 1, 0.742017775
983, -2.1610002517700195, -0.6593605215451959, 1, 0.737343807
984, -2.9451403617858887, -0.74190866873702, 1, 0.969179566
985, -7.802411079406738, -3.53429554232222, 1, 0.763234137
986, -6.968255519866943, -6.008752765117732, 1, 0.921857416
987, -7.9485344886779785, -6.619773300574229, 1, 0.746073442
988, -6.492452144622803, -2.9726915266077354, 1, 0.801963402
989, -4.1107261180877686, 2.571164676045502, 42, 60.529599915
990, -3.5772719383239746, -0.09733594855596017, 1, 0.763596965
991, -0.26970577239990234, 1.6121975670326276, 45, 60.432689073
992, -6.70338249206543, -4.792999031911593, 1, 0.930886043
993, 1.6506381034851074, 4.033880504897164, 1, 0.741650646
994, -6.786556005477905, -5.209505845865846, 1, 0.943251925
995, -2.518303394317627, 0.0941786371279103, 47, 60.732017355
996, -4.534416675567627, -3.377485717965271, 1, 0.73769577
997, -6.2446160316467285, -4.768446415497184, 1, 0.729715756
998, -8.961299419403076, -8.673436473942349, 1, 0.944495797
999, -0.19010591506958008, 1.477568503266908, 47, 61.239226083
1000, -2.984722137451172, 0.8064048994111128, 43, 60.113456393
